date,time,state,county,city,latitude,longitude,type,value,unit,source,description,Station
1/22/2025,0700 AM, FL, Leon, Tallahassee 5.2 E, 30.4425, -84.1949, SNOW_24, 1.8, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,0700 AM, FL, Leon, Tallahassee 9.8 N, 30.5988, -84.2869, SNOW_24, 2, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,0800 AM, FL, Leon, Tallahassee 3.5 N, 30.5082, -84.2835, SNOW_24, 2.1, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,0900 AM, FL, Leon, 1 SE Bradfordville, 30.5616, -84.2105, SNOW_24, 3, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, FL, Leon, 3 S Pisgah Church, 30.517, -84.1599, SNOW_24, 3.25, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, FL, Liberty, Bristol, 30.4318, -84.9758, SNOW_24, 3.75, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0146 AM, FL, Liberty, Bristol, 30.4333, -84.9772, SNOW_24, 5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0109 AM, FL, Wakulla, 4 WSW Hyde Park, 30.1402, -84.3138, FREEZING_RAIN, .1, Inch, Public, Storm total freezing rain,TAE
1/21/2025,0735 PM, FL, Walton, 1 ENE Miramar Beach, 30.3813, -86.3501, SNOW_24, 3.25, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0700 AM, FL, Walton, De Funiak Springs 7.3 NNE, 30.8197, -86.0848, SNOW_24, 4, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,0800 AM, FL, Walton, De Funiak Springs 12.5 NW, 30.8446, -86.2757, SNOW_24, 4.5, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,1200 AM, FL, Walton, De Funiak Springs, 30.7232, -86.1176, SNOW_24, 4.75, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1200 AM, FL, Walton, 1 ESE Freeport, 30.4897, -86.1166, SNOW_24, 5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, FL, Walton, Freeport, 30.498, -86.1336, SNOW_24, 5.5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0800 AM, FL, Washington, Vernon 0.5 NW, 30.6253, -85.7107, SNOW_24, 4.7, Inch, COCORAHS, 24 hour snowfall,TAE
1/21/2025,0830 PM, FL, Washington, 4 NW Porter Lake, 30.5399, -85.5899, SNOW_24, 5, Inch, Broadcast Media, 24 hour snowfall,TAE
1/22/2025,0900 AM, FL, Washington, Caryville, 30.7713, -85.8111, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/21/2025,1049 PM, GA, Berrien, Nashville, 31.21, -83.2493, SNOW_24, 2, Inch, Public, 24 hour snowfall,TAE
1/21/2025,0800 PM, GA, Clay, 1 SSW Fort Gaines, 31.6103, -85.0492, SNOW_24, 5, Inch, Public, 24 hour snowfall,TAE
1/21/2025,0725 PM, GA, Decatur, Climax, 30.88, -84.4299, SNOW_24, 2, Inch, Public, 24 hour snowfall,TAE
1/21/2025,1106 PM, GA, Decatur, Bainbridge, 30.9025, -84.5714, SNOW_24, 6.3, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1233 AM, GA, Decatur, Attapulgus, 30.7479, -84.4843, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/21/2025,0530 PM, GA, Dougherty, 1 ENE Albany, 31.5807, -84.16, SNOW_24, 1.75, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1000 AM, GA, Dougherty, 1 SW Putney, 31.4703, -84.1158, SNOW_24, 7.5, Inch, Trained Spotter, 24 hour snowfall,TAE
1/21/2025,0849 PM, GA, Early, Blakely, 31.3802, -84.9301, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/21/2025,1137 PM, GA, Early, 1 SE Kolomoki Mounds Sp, 31.4539, -84.914, SNOW_24, 7.25, Inch, Public, 24 hour snowfall,TAE
1/21/2025,1053 PM, GA, Grady, Cairo, 30.8779, -84.2069, SNOW_24, 3, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, GA, Grady, Cairo, 30.8761, -84.2082, SNOW_24, 4.5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, GA, Grady, Whigham, 30.883, -84.3241, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0534 AM, GA, Lanier, Lakeland 4.8 W, 31.0361, -83.1565, SNOW_24, 2, Inch, COCORAHS, 24 hour snowfall,TAE
1/21/2025,0735 PM, GA, Lee, Leesburg, 31.7307, -84.1703, SNOW_24, 4.5, Inch, Emergency Mngr, 24 hour snowfall,TAE
1/21/2025,0953 PM, GA, Lee, 1 NE Leesburg, 31.7407, -84.1608, SNOW_24, 7, Inch, Emergency Mngr, 24 hour snowfall,TAE
1/21/2025,1142 PM, GA, Lee, 3 WSW Palmyra, 31.6293, -84.2382, SNOW_24, 7.75, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0600 AM, GA, Lowndes, Lake Park, 30.6849, -83.1853, SNOW_24, 1, Inch, Trained Spotter, 24 hour snowfall,TAE
1/22/2025,0700 AM, GA, Lowndes, Lake Park 2.8 W, 30.683, -83.236, SNOW_24, 1, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,0800 AM, GA, Lowndes, Valdosta 5.1 WSW, 30.8213, -83.3586, SNOW_24, 2.2, Inch, COCORAHS, 24 hour snowfall,TAE
1/21/2025,1033 PM, GA, Lowndes, 2 NNW Valdosta, 30.8734, -83.284, SNOW_24, 4, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, GA, Mitchell, Pelham 10.8 W, 31.1222, -84.335, SNOW_24, 6.2, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,0900 AM, GA, Mitchell, Pelham, 31.1287, -84.1548, SNOW_24, 6.5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0145 AM, GA, Mitchell, Cotton, 31.162, -84.0667, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/21/2025,1055 PM, GA, Mitchell, Camilla, 31.2307, -84.2109, SNOW_24, 8, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1200 AM, GA, Randolph, Cuthbert, 31.7749, -84.7879, SNOW_24, 5, Inch, Emergency Mngr, 24 hour snowfall,TAE
1/21/2025,1105 PM, GA, Randolph, Cuthbert, 31.7688, -84.7887, SNOW_24, 6, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1200 AM, GA, Randolph, 1 W Cuthbert, 31.7708, -84.8005, SNOW_24, 6, Inch, Emergency Mngr, 24 hour snowfall,TAE
1/22/2025,0700 AM, GA, Seminole, Donalsonville 17.7 S, 30.7844, -84.867, SNOW_24, 5.5, Inch, COCORAHS, 24 hour snowfall,TAE
1/22/2025,1201 AM, GA, Seminole, Donalsonville, 31.0382, -84.88, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/21/2025,0759 PM, GA, Terrell, 2 E Bridges Crossroad, 31.7594, -84.3223, SNOW_24, 5.75, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, GA, Thomas, Thomasville, 30.8363, -83.9787, SNOW_24, 4, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1245 AM, GA, Thomas, Ochlocknee, 30.9741, -84.0547, SNOW_24, 6, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1245 AM, GA, Thomas, 1 NW Dawesville, 30.9328, -84.024, SNOW_24, 7, Inch, Public, 24 hour snowfall,TAE
1/21/2025,1107 PM, GA, Tift, 2 E Chula, 31.5459, -83.5102, SNOW_24, 5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0900 AM, GA, Tift, Tifton, 31.4506, -83.509, SNOW_24, 5.75, Inch, Public, 24 hour snowfall,TAE
1/22/2025,0624 AM, GA, Turner, Ashburn, 31.7028, -83.6548, SNOW_24, 6.5, Inch, Amateur Radio, 24 hour snowfall,TAE
1/21/2025,1110 PM, GA, Worth, Poulan, 31.5173, -83.788, SNOW_24, 6.5, Inch, Public, 24 hour snowfall,TAE
1/22/2025,1200 AM, GA, Worth, 2 S Red Rock, 31.5568, -83.9396, SNOW_24, 7.5, Inch, Public, 24 hour snowfall,TAE
1/30/2025,0715 PM, AR, Arkansas, 9.4 NE Watson, 34.0194, -91.1944, RAIN_48, 1.32, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0800 AM, AR, Baxter, Midway 2.0 W , 36.3867, -92.4975, RAIN_24, 1.56, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Baxter, Norfork 2.7 E, 36.2025, -92.2342, RAIN_24, 1.62, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Baxter, Norfork 1.2 NNW, 36.2247, -92.2874, RAIN_24, 1.72, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0500 PM, AR, Baxter, 1.8 E Salesville, 36.2492, -92.2378, RAIN_24, 1.76, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Baxter, 1.8 E Salesville, 36.2492, -92.2378, RAIN_48, 1.76, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0453 PM, AR, Baxter, Mountain Home (Baxter County Airport), 36.3667, -92.4667, RAIN_24, 1.94, Inch, ASOS, 24 hour rainfall,LZK
1/30/2025,0530 PM, AR, Baxter, Gassville, 36.2577, -92.4868, RAIN_24, 1.96, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Baxter, Gassville, 36.2577, -92.4868, RAIN_48, 1.97, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0727 PM, AR, Baxter, Mountain Home (Baxter County Airport), 36.3667, -92.4667, RAIN_48, 2.11, Inch, ASOS, 48 hour rainfall,LZK
1/30/2025,0534 PM, AR, Baxter, 2 WNW Arkawana, 36.4178, -92.5011, RAIN_24, 2.27, Inch, AWS, 24 hour rainfall,LZK
1/30/2025,0733 PM, AR, Baxter, 2 WNW Arkawana, 36.4178, -92.5011, RAIN_48, 2.27, Inch, AWS, 48 hour rainfall,LZK
1/30/2025,0525 PM, AR, Boone, Omaha, 36.4492, -93.1955, RAIN_24, 1, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Boone, Omaha 2 S, 36.4311, -93.2044, RAIN_24, 1.25, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Boone, 0.6 NW Lead Hill, 36.4194, -92.9158, RAIN_24, 1.36, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0529 PM, AR, Boone, OMAHA, 36.4598, -93.1998, RAIN_24, 1.39, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0729 PM, AR, Boone, OMAHA, 36.4598, -93.1998, RAIN_48, 1.39, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0700 AM, AR, Boone, Everton 2.1 N, 36.1858, -92.904, RAIN_24, 1.68, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0653 PM, AR, Boone, Harrison, 36.2667, -93.15, RAIN_48, 1.87, Inch, ASOS, 48 hour rainfall,LZK
1/30/2025,0529 PM, AR, Boone, Harrison, 36.2667, -93.15, RAIN_24, 1.89, Inch, ASOS, 24 hour rainfall,LZK
1/30/2025,0527 PM, AR, Boone, Harrison, 36.2117, -92.9722, RAIN_24, 2.12, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0727 PM, AR, Boone, Harrison, 36.2117, -92.9722, RAIN_48, 2.13, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0500 PM, AR, Boone, Harrison 2 NW, 36.2628, -93.146, RAIN_24, 2.3, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Boone, Harrison 2 NW, 36.2628, -93.146, RAIN_48, 2.3, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0528 PM, AR, Clark, Arkadelphia (Dexter Florence Memorial Field), 34.1, -93.0667, RAIN_24, 1.11, Inch, AWOS, 24 hour rainfall,LZK
1/30/2025,0735 PM, AR, Clark, Arkadelphia (Dexter Florence Memorial Field), 34.1, -93.0667, RAIN_48, 1.24, Inch, AWOS, 48 hour rainfall,LZK
1/30/2025,0726 PM, AR, Clark, ARKADELPHIA, 34.0533, -92.9273, RAIN_48, 1.37, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0400 PM, AR, Clark, Ouachita River, 34.1211, -93.0461, RAIN_24, 1.39, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0600 PM, AR, Clark, Ouachita River, 34.1211, -93.0461, RAIN_48, 1.41, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0526 PM, AR, Clark, ARKADELPHIA, 34.0533, -92.9273, RAIN_24, 1.61, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0656 PM, AR, Clark, Arkadelphia (Dexter Florence Memorial Field), 34.1, -93.0667, RAIN_48, 1.7, Inch, AWOS, 48 hour rainfall,LZK
1/30/2025,0800 AM, AR, Cleburne, 2.6 NE Heber Springs, 35.5206, -91.9997, RAIN_24, 1.65, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0500 PM, AR, Cleburne, 2.8 NE Heber Springs, 35.5208, -91.995, RAIN_24, 2.12, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Cleburne, 2.8 NE Heber Springs, 35.5208, -91.995, RAIN_48, 2.12, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0700 AM, AR, Cleburne, Higden 1.6 WSW, 35.5611, -92.2321, RAIN_24, 2.73, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Conway, Hattieville 3.6 N, 35.3385, -92.7793, RAIN_24, 1.45, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0715 AM, AR, Conway, 1.5 W Morrilton, 35.158, -92.7672, RAIN_24, 1.6, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Conway, Morrilton 9.4 WSW, 35.1236, -92.9025, RAIN_24, 1.78, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Conway, Center Ridge 3 S, 35.3353, -92.5653, RAIN_24, 1.85, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0515 PM, AR, Conway, 2.1 S Morrilton, 35.1269, -92.7317, RAIN_24, 2.24, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Conway, 2.1 S Morrilton, 35.1269, -92.7317, RAIN_48, 2.24, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0800 AM, AR, Conway, Adona 6.1 N, 35.1267, -92.9183, RAIN_24, 2.28, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0836 AM, AR, Conway, Plumerville 0.5 ESE, 35.1577, -92.634, RAIN_24, 2.49, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0530 PM, AR, Conway, 8.6 N Menifee, 35.2708, -92.5797, RAIN_24, 3.08, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0730 PM, AR, Conway, 8.6 N Menifee, 35.2708, -92.5797, RAIN_48, 3.09, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0800 AM, AR, Faulkner, Greenbrier 2.8 W, 35.2278, -92.4324, RAIN_24, 1.11, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Faulkner, 2.3 W Conway, 35.1034, -92.4903, RAIN_24, 1.15, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Faulkner, Conway 2 WNW, 35.1032, -92.4902, RAIN_24, 1.15, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0827 AM, AR, Faulkner, Greenbrier 2.4 NNW, 35.2596, -92.4054, RAIN_24, 1.63, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0500 PM, AR, Faulkner, 4.6 S Damascus, 35.2986, -92.4039, RAIN_24, 2, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Faulkner, 4.6 S Damascus, 35.2986, -92.4039, RAIN_48, 2, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0535 PM, AR, Faulkner, Conway, 35.0794, -92.4572, RAIN_24, 2.27, Inch, AWS, 24 hour rainfall,LZK
1/30/2025,0735 PM, AR, Faulkner, Conway, 35.0794, -92.4572, RAIN_48, 2.27, Inch, AWS, 48 hour rainfall,LZK
1/30/2025,0530 PM, AR, Faulkner, Greenbrier, 35.2845, -92.3962, RAIN_24, 2.3, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0720 PM, AR, Faulkner, Greenbrier, 35.2845, -92.3962, RAIN_48, 2.49, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0515 PM, AR, Faulkner, Vilonia, 35.0808, -92.2188, RAIN_24, 3.01, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0730 PM, AR, Faulkner, Vilonia, 35.0808, -92.2188, RAIN_48, 3.02, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0515 PM, AR, Faulkner, Conway, 35.1192, -92.4365, RAIN_24, 3.09, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Faulkner, Conway, 35.1192, -92.4365, RAIN_48, 3.09, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0445 PM, AR, Faulkner, 0.9 E Mayflower, 34.9694, -92.4031, RAIN_24, 3.16, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0645 PM, AR, Faulkner, 0.9 E Mayflower, 34.9694, -92.4031, RAIN_48, 3.16, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0510 PM, AR, Faulkner, Guy RAWS, 35.3267, -92.2761, RAIN_24, 4.36, Inch, RAWS, 24 hour rainfall,LZK
1/30/2025,0710 PM, AR, Faulkner, Guy RAWS, 35.3267, -92.2761, RAIN_48, 4.37, Inch, RAWS, 48 hour rainfall,LZK
1/30/2025,0500 PM, AR, Faulkner, 5.0 S Menifee, 35.0772, -92.5397, RAIN_24, 4.69, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Faulkner, 5.0 S Menifee, 35.0772, -92.5397, RAIN_48, 4.69, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0715 PM, AR, Fulton, 0.6 E Mammoth Spring, 36.4978, -91.5356, RAIN_48, 1.55, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0515 PM, AR, Fulton, 0.6 E Mammoth Spring, 36.4978, -91.5356, RAIN_24, 1.56, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0445 PM, AR, Fulton, 7.0 S Bakersfield, 36.4228, -92.1181, RAIN_24, 1.84, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0645 PM, AR, Fulton, 7.0 S Bakersfield, 36.4228, -92.1181, RAIN_48, 1.85, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0430 PM, AR, Fulton, 5.0 NW Cherokee Village, 36.3522, -91.6336, RAIN_24, 1.86, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0630 PM, AR, Fulton, 5.0 NW Cherokee Village, 36.3522, -91.6336, RAIN_48, 1.87, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0445 PM, AR, Fulton, 7.6 W Viola, 36.3575, -92.1125, RAIN_24, 2.32, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0645 PM, AR, Fulton, 7.6 W Viola, 36.3575, -92.1125, RAIN_48, 2.33, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0510 PM, AR, Fulton, Evening Shade, 36.2685, -91.7168, RAIN_24, 3.36, Inch, RAWS, 24 hour rainfall,LZK
1/30/2025,0710 PM, AR, Fulton, Evening Shade, 36.2685, -91.7168, RAIN_48, 3.37, Inch, RAWS, 48 hour rainfall,LZK
1/30/2025,0800 AM, AR, Garland, Hot Springs Village 1.9 W, 34.6642, -93.0338, RAIN_24, 1.6, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0735 PM, AR, Garland, 1 SW Hot Springs, 34.4744, -93.0697, RAIN_48, 1.6, Inch, AWS, 48 hour rainfall,LZK
1/30/2025,0535 PM, AR, Garland, 1 SW Hot Springs, 34.4744, -93.0697, RAIN_24, 1.76, Inch, AWS, 24 hour rainfall,LZK
1/30/2025,0900 AM, AR, Garland, Hot Springs Village 2.7 SSE, 34.6268, -92.9903, RAIN_24, 2.3, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Garland, 1.4 N Hot Springs, 34.5144, -93.0522, RAIN_24, 2.61, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0633 PM, AR, Garland, 2 S Hot Springs, 34.46, -93.0494, RAIN_48, 2.61, Inch, AWS, 48 hour rainfall,LZK
1/30/2025,0725 PM, AR, Garland, Hot Springs, 34.4601, -93.0496, RAIN_48, 2.61, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0717 PM, AR, Garland, Hot Springs Memorial Field Airport, 34.4833, -93.1, RAIN_48, 2.65, Inch, ASOS, 48 hour rainfall,LZK
1/30/2025,0519 PM, AR, Garland, Hot Springs Memorial Field Airport, 34.4833, -93.1, RAIN_24, 2.69, Inch, ASOS, 24 hour rainfall,LZK
1/30/2025,0433 PM, AR, Garland, 2 S Hot Springs, 34.46, -93.0494, RAIN_24, 2.79, Inch, AWS, 24 hour rainfall,LZK
1/30/2025,0525 PM, AR, Garland, Hot Springs, 34.4601, -93.0496, RAIN_24, 2.79, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0735 PM, AR, Garland, 4 WNW Hot Springs Village, 34.7003, -93.0628, RAIN_48, 3.13, Inch, AWS, 48 hour rainfall,LZK
1/30/2025,0535 PM, AR, Garland, 4 WNW Hot Springs Village, 34.7003, -93.0628, RAIN_24, 3.23, Inch, AWS, 24 hour rainfall,LZK
1/30/2025,0630 PM, AR, Garland, 1.2 W Mountain Pine, 34.5697, -93.1947, RAIN_48, 3.55, Inch, COOP, 48 hour rainfall,LZK
1/30/2025,0430 PM, AR, Garland, 1.2 W Mountain Pine, 34.5697, -93.1947, RAIN_24, 3.61, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0730 PM, AR, Garland, Hot Springs, 34.5732, -92.9998, RAIN_48, 3.76, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0515 PM, AR, Garland, Hot Springs, 34.5732, -92.9998, RAIN_24, 3.9, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0702 PM, AR, Garland, Jessieville RAWS, 34.6919, -93.22, RAIN_48, 3.94, Inch, RAWS, 48 hour rainfall,LZK
1/30/2025,0502 PM, AR, Garland, Jessieville RAWS, 34.6919, -93.22, RAIN_24, 4.03, Inch, RAWS, 24 hour rainfall,LZK
1/30/2025,0515 PM, AR, Grant, 5.9 S Sheridan, 34.2286, -92.3725, RAIN_24, 1.12, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0710 PM, AR, Grant, Sheridan, 34.2764, -92.3994, RAIN_48, 1.39, Inch, RAWS, 48 hour rainfall,LZK
1/30/2025,0510 PM, AR, Grant, Sheridan, 34.2764, -92.3994, RAIN_24, 1.42, Inch, RAWS, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Hot Spring, 4.9 NW Rockport, 34.4261, -92.8908, RAIN_48, 2.39, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0515 PM, AR, Hot Spring, 4.9 NW Rockport, 34.4261, -92.8908, RAIN_24, 2.58, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0600 AM, AR, Independence, Batesville Lock and Dam, 35.7597, -91.6386, RAIN_24, 1.12, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Independence, Sulphur Rock 7.1 ENE, 35.7943, -91.3849, RAIN_24, 1.95, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0800 AM, AR, Independence, Batesville, 35.8306, -91.7944, RAIN_24, 2.47, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Independence, Cushman 4 W, 35.874, -91.841, RAIN_24, 3.03, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0515 PM, AR, Independence, BATESVILLE, 35.7223, -91.4752, RAIN_24, 3.47, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Independence, BATESVILLE, 35.7223, -91.4752, RAIN_48, 3.51, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0456 PM, AR, Independence, Batesville Regional Airport, 35.7333, -91.65, RAIN_24, 4.06, Inch, AWOS, 24 hour rainfall,LZK
1/30/2025,0656 PM, AR, Independence, Batesville Regional Airport, 35.7333, -91.65, RAIN_48, 4.26, Inch, AWOS, 48 hour rainfall,LZK
1/30/2025,0500 PM, AR, Independence, Batesville Lock and Dam #1, 35.7603, -91.6411, RAIN_24, 4.4, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Independence, Batesville Lock and Dam #1, 35.7603, -91.6411, RAIN_48, 4.47, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,1200 PM, AR, Independence, UNIV AR LFST BR BATESVILLE 8 WNW AR US, 35.82, -91.7811, RAIN_24, 9.22, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0515 PM, AR, Independence, UNIV AR LFST BR BATESVILLE 8 WNW AR US, 35.82, -91.7811, RAIN_24, 9.75, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Independence, UNIV AR LFST BR BATESVILLE 8 WNW AR US, 35.82, -91.7811, RAIN_48, 9.75, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0515 PM, AR, Izard, 1.0 SW Calico Rock, 36.1167, -92.1431, RAIN_24, 1.71, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Izard, 1.0 SW Calico Rock, 36.1167, -92.1431, RAIN_48, 1.71, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0700 AM, AR, Izard, Calico Rock 2 WSW, 36.1092, -92.1636, RAIN_24, 2, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0700 AM, AR, Izard, Melbourne 10.0 SW, 35.9685, -92.0338, RAIN_24, 2.74, Inch, COCORAHS, 24 hour rainfall,LZK
1/30/2025,0515 PM, AR, Izard, Sage, 36.0792, -91.7762, RAIN_24, 4.42, Inch, CWOP, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Izard, Sage, 36.0792, -91.7762, RAIN_48, 4.43, Inch, CWOP, 48 hour rainfall,LZK
1/30/2025,0800 AM, AR, Jackson, Newport, 35.6042, -91.2744, RAIN_24, 1.46, Inch, COOP, 24 hour rainfall,LZK
1/30/2025,0700 PM, AR, Jackson, 2.7 SE Jacksonport, 35.6053, -91.2889, RAIN_48, 1.63, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0500 PM, AR, Jackson, 2.7 SE Jacksonport, 35.6053, -91.2889, RAIN_24, 1.98, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0515 PM, AR, Jackson, Tuckerman, 35.7264, -91.2003, RAIN_24, 2.77, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0715 PM, AR, Jackson, Tuckerman, 35.7264, -91.2003, RAIN_48, 2.79, Inch, HADS, 48 hour rainfall,LZK
1/30/2025,0445 PM, AR, Jackson, 7.1 NW Campbell Station, 35.7656, -91.3003, RAIN_24, 4.45, Inch, HADS, 24 hour rainfall,LZK
1/30/2025,0645 PM, AR, Jackson, 7.1 NW Campbell Station, 35.7656, -91.3003, RAIN_48, 4.49, Inch, HADS, 48 hour rainfall,LZK
