0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1/30/2025,0700 AM, TX, Eastland, Rising Star 0.3 NW, , , 32.0996, -98.9696, RAIN, 0.58, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Eastland, Eastland, , , 32.4167, -98.8167, RAIN, 0.83, Inch, AWOS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Ellis, 5.7 NW Blooming Grove, , , 32.1644, -96.7619, RAIN, 1.08, Inch, HADS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Ellis, Bardwell Lake, , , 32.25, -96.6469, RAIN, 1.65, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Ennis 0.7 SSW, , , 32.3282, -96.6315, RAIN, 2.35, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Ellis, Waxahachie, , , 32.4158, -96.8408, RAIN, 2.37, Inch, AWS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Ellis, 5.3 SE Waxahachie, , , 32.3417, -96.805, RAIN, 2.4, Inch, HADS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Ellis, 2.8 SW Rosser, , , 32.4264, -96.4628, RAIN, 2.46, Inch, COOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Ennis 7.1 NE, , , 32.4044, -96.536, RAIN, 2.9, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Ellis, Ennis 1.1 NNE, , , 32.3527, -96.6204, RAIN, 2.99, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0730 AM, TX, Ellis, Ferris 3.6 E, , , 32.5372, -96.6019, RAIN, 3.18, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0725 AM, TX, Ellis, Waxahachie 8.5 SW, , , 32.315, -96.9489, RAIN, 3.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 8.7 SW, , , 32.311, -96.9485, RAIN, 3.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 4.7 E, , , 32.3961, -96.7723, RAIN, 3.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Ellis, Palmer, , , 32.4274, -96.6811, RAIN, 3.25, Inch, AWS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 9.7 SW, , , 32.2959, -96.9526, RAIN, 3.26, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Ellis, 4 NNW Milford, , , 32.1844, -96.9789, RAIN, 3.27, Inch, AWS, Storm total rainfall,,
1/30/2025,0630 AM, TX, Ellis, Waxahachie 7.6 SW, , , 32.3231, -96.9346, RAIN, 3.3, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0704 AM, TX, Ellis, Waxahachie 2.6 ESE, , , 32.3989, -96.8092, RAIN, 3.4, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Ellis, Midlothian Wax, , , 32.45, -96.9167, RAIN, 3.52, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 2.0 NE, , , 32.4239, -96.8231, RAIN, 3.55, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 4.1 NNE, , , 32.4578, -96.8145, RAIN, 3.73, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 7.6 SW, , , 32.3449, -96.9594, RAIN, 3.93, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0730 AM, TX, Ellis, Cedar Hill 3.9 SW, , , 32.5405, -97.0039, RAIN, 3.95, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Maypearl, , , 32.3117, -97.0161, RAIN, 4.01, Inch, COOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Maypearl 0.6 WSW, , , 32.3117, -97.0159, RAIN, 4.01, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Waxahachie 2.6 ENE, , , 32.4225, -96.8108, RAIN, 4.03, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Ellis, Midlothian, , , 32.5054, -96.9117, RAIN, 4.28, Inch, CWOP, Storm total rainfall,,
1/30/2025,0105 PM, TX, Ellis, 3 SSE Midlothian, , , 32.4453, -96.9792, RAIN, 4.36, Inch, AWS, Storm total rainfall,,
1/30/2025,0637 AM, TX, Ellis, Midlothian 3.0 E, , , 32.4921, -96.947, RAIN, 4.52, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Ellis, 3 S Oak Leaf, , , 32.4639, -96.8408, RAIN, 4.62, Inch, AWS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Ellis, Dallas, , , 32.4955, -96.9493, RAIN, 4.75, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Ovilla 1.7 SSW, , , 32.5188, -96.9068, RAIN, 4.81, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Ellis, Midlothian 6.2 S, , , 32.4046, -97.013, RAIN, 4.83, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0900 AM, TX, Ellis, Midlothian 1.5 SSE, , , 32.4739, -96.9899, RAIN, 4.94, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0108 PM, TX, Ellis, MIDLOTHIAN, , , 32.435, -96.9803, RAIN, 5.03, Inch, CWOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Ellis, Ovilla 2.6 S, , , 32.5027, -96.8921, RAIN, 5.08, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0727 AM, TX, Ellis, Midlothian 5.2 SE, , , 32.4408, -96.9348, RAIN, 5.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0947 AM, TX, Ellis, Waxahachie 5.3 NNW, , , 32.478, -96.889, RAIN, 5.29, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Ellis, Midlothian, , , 32.4241, -96.9524, RAIN, 5.43, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Erath, 9.2 NE Stephenville, , , 32.3362, -98.141, RAIN, 0.8, Inch, COOP, Storm total rainfall,,
1/30/2025,1255 PM, TX, Erath, Stephenville-Clark Field, , , 32.2167, -98.1667, RAIN, 0.88, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Erath, Stephenville 0.8 NW, , , 32.2277, -98.224, RAIN, 0.99, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Erath, Stephenville 5.4 NE, , , 32.2738, -98.1505, RAIN, 1.06, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Falls, Lott 7.2 WSW, , , 31.1684, -97.1466, RAIN, 1.34, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1100 AM, TX, Falls, Marlin 3 NE, , , 31.3339, -96.8572, RAIN, 2.25, Inch, COOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Falls, Lott 6.8 SSW, , , 31.1235, -97.0971, RAIN, 2.46, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0500 AM, TX, Fannin, Dodd City 3.0 NNW, , , 33.6142, -96.0978, RAIN, 2.41, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Fannin, Bonham 5.3 NNE, , , 33.6622, -96.1506, RAIN, 2.49, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Fannin, Bonham 4.0 NE, , , 33.6378, -96.1408, RAIN, 2.66, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0102 PM, TX, Fannin, Caddo Wildlife Management Area, , , 33.7409, -95.9224, RAIN, 2.91, Inch, RAWS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Fannin, Blue Ridge, , , 33.3468, -96.3547, RAIN, 3.39, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Fannin, Leonard 3.3 N, , , 33.4287, -96.2506, RAIN, 3.39, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Fannin, 0.9 S Ladonia, , , 33.415, -95.9408, RAIN, 3.54, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Fannin, Ladonia 2.3 SE, , , 33.4037, -95.9187, RAIN, 4.72, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Freestone, 2.8 SE Streetman, , , 31.8483, -96.2897, RAIN, 2.54, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Freestone, Streetman 11.3 ENE, , , 31.9344, -96.1436, RAIN, 3.37, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Grayson, WHITESBORO, , , 33.8115, -96.9335, RAIN, 0.56, Inch, CWOP, Storm total rainfall,,
1/30/2025,0900 AM, TX, Grayson, Gordonville 3.3 NNW, , , 33.8364, -96.8817, RAIN, 0.68, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Gordonville 1.0 WNW, , , 33.8014, -96.8694, RAIN, 0.85, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Grayson, Sadler 5.9 NNW, , , 33.7626, -96.8832, RAIN, 0.87, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Pottsboro 7.1 WNW, , , 33.8183, -96.7826, RAIN, 1.24, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Grayson, 2.5 S Cartwright, , , 33.8181, -96.5722, RAIN, 1.64, Inch, HADS, Storm total rainfall,,
1/30/2025,1250 PM, TX, Grayson, Sherman-Denison Airport, , , 33.7167, -96.6667, RAIN, 1.67, Inch, AWOS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Grayson, 2 SW Whitewright, , , 33.4867, -96.4164, RAIN, 1.9, Inch, AWS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Grayson, Whitewright, , , 33.5128, -96.3942, RAIN, 2.15, Inch, AWS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Bells 4.6 W, , , 33.6318, -96.491, RAIN, 2.15, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0900 AM, TX, Grayson, 1 WNW Denison, , , 33.7655, -96.5894, RAIN, 2.26, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Van Alstyne 6.2 ENE, , , 33.4477, -96.4723, RAIN, 2.35, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0830 AM, TX, Grayson, Sherman 5.2 ESE, , , 33.5903, -96.5256, RAIN, 2.38, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Grayson, Sherman 2.5 NW, , , 33.6409, -96.643, RAIN, 2.39, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Sherman 3.4 NW, , , 33.6572, -96.6457, RAIN, 2.41, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Denison 0.7 SSE, , , 33.7464, -96.561, RAIN, 2.45, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Grayson, Tom Bean 5.2 S, , , 33.4469, -96.47, RAIN, 2.5, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Sherman 3.6 NW, , , 33.6544, -96.6551, RAIN, 2.52, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Grayson, Sherman 2.7 NW, , , 33.6406, -96.6479, RAIN, 2.52, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Denison 2.4 SE, , , 33.7362, -96.5306, RAIN, 2.62, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Grayson, Tom Bean 0.8 NW, , , 33.5275, -96.4959, RAIN, 2.8, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0900 AM, TX, Grayson, Van Alstyne 0.5 S, , , 33.4126, -96.5744, RAIN, 2.83, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Tom Bean 0.3 W, , , 33.5212, -96.4884, RAIN, 2.92, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0600 AM, TX, Grayson, Bells 1.0 SSW, , , 33.6071, -96.4223, RAIN, 2.93, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0108 PM, TX, Grayson, VAN ALSTYNE, , , 33.4282, -96.584, RAIN, 3.16, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Bells 1.1 WSW, , , 33.6114, -96.4289, RAIN, 3.2, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Grayson, Van Alstyne 0.2 E, , , 33.4204, -96.57, RAIN, 3.22, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0745 AM, TX, Grayson, Denison 0.8 ENE, , , 33.7608, -96.5514, RAIN, 3.32, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Hamilton, Hamilton, , , 31.7038, -98.1242, RAIN, 0.86, Inch, CWOP, Storm total rainfall,,
1/30/2025,1215 PM, TX, Hamilton, 5.8 N Hamilton, , , 31.7886, -98.1211, RAIN, 1.12, Inch, HADS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Hamilton, Hamilton Muni, , , 31.6667, -98.15, RAIN, 1.68, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Hamilton, Evant 3.1 NNE, , , 31.5189, -98.1342, RAIN, 2.13, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1245 PM, TX, Hamilton, Hico, , , 31.93, -98.1012, RAIN, 2.5, Inch, CWOP, Storm total rainfall,,
1/30/2025,0109 PM, TX, Henderson, 1 W Malakoff, , , 32.1761, -96.0344, RAIN, 0.55, Inch, AWS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Henderson, Trinidad, , , 32.1475, -96.1022, RAIN, 2.05, Inch, HADS, Storm total rainfall,,
1/30/2025,1208 PM, TX, Henderson, Athens 5ENE, , , 32.2211, -95.7661, RAIN, 2.64, Inch, RAWS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Henderson, Tool, , , 32.3057, -96.1802, RAIN, 3.3, Inch, CWOP, Storm total rainfall,,
1/30/2025,0600 AM, TX, Hill, Hubbard 1.1 WNW, , , 31.855, -96.8167, RAIN, 1.54, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Hill, 0.9 SE Malone, , , 31.9094, -96.8814, RAIN, 1.7, Inch, HADS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Hill, Aquilla Creek, , , 31.8953, -97.2028, RAIN, 1.75, Inch, HADS, Storm total rainfall,,
1/30/2025,0600 AM, TX, Hill, Aquilla 2 S, , , 31.8383, -97.2086, RAIN, 2.24, Inch, COOP, Storm total rainfall,,
1/30/2025,1230 PM, TX, Hill, 0.8 W Mertens, , , 32.0544, -96.9064, RAIN, 2.4, Inch, HADS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Hill, Covington, , , 32.1814, -97.2558, RAIN, 3.04, Inch, HADS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Hill, Hillsboro Municipal Airport, , , 32.0833, -97.1, RAIN, 3.09, Inch, AWOS, Storm total rainfall,,
1/30/2025,0911 AM, TX, Hill, Hillsboro 4.9 SSW, , , 31.9425, -97.1494, RAIN, 3.32, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1230 PM, TX, Hill, 0.7 NW Blum, , , 32.1506, -97.4025, RAIN, 3.49, Inch, HADS, Storm total rainfall,,
1/30/2025,1252 PM, TX, Hood, Granbury, , , 32.4207, -97.7558, RAIN, 0.87, Inch, CWOP, Storm total rainfall,,
1/30/2025,1255 PM, TX, Hood, Granbury Municipal Airport, , , 32.45, -97.8167, RAIN, 1.69, Inch, AWOS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Hood, Placitas, , , 32.4677, -97.7502, RAIN, 1.81, Inch, CWOP, Storm total rainfall,,
1/30/2025,0103 PM, TX, Hood, Granbury 1WNW, , , 32.4469, -97.8169, RAIN, 1.86, Inch, RAWS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Hood, Granbury 3.9 SSW, , , 32.389, -97.8146, RAIN, 2.04, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Hood, Granbury 4.4 ESE, , , 32.407, -97.7234, RAIN, 2.46, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Hood, Granbury 4.9 E, , , 32.4369, -97.7043, RAIN, 2.5, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0108 PM, TX, Hood, CLEBURNE, , , 32.3223, -97.7175, RAIN, 2.75, Inch, CWOP, Storm total rainfall,,
1/30/2025,0100 PM, TX, Hood, GRANBURY, , , 32.4687, -97.7252, RAIN, 2.92, Inch, CWOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Hood, Granbury 3.4 SE, , , 32.4033, -97.748, RAIN, 2.92, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Hopkins, 8 N Como, , , 33.1872, -95.4797, RAIN, 2.43, Inch, AWS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Hopkins, Sulphur Springs Municipal Airport, , , 33.1667, -95.6167, RAIN, 2.65, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Hopkins, Sulphur Springs, , , 33.1467, -95.6281, RAIN, 2.8, Inch, COOP, Storm total rainfall,,
1/30/2025,1245 PM, TX, Hopkins, 9.7 E Tira, , , 33.3325, -95.395, RAIN, 2.94, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Hopkins, Cumby 1.5 N, , , 33.155, -95.843, RAIN, 3.07, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Hopkins, Cumby 0.2 SSW, , , 33.1306, -95.8404, RAIN, 3.08, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0108 PM, TX, Hopkins, CUMBY, , , 33.1305, -95.8405, RAIN, 3.56, Inch, CWOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Hunt, 2.9 W Celeste, , , 33.3017, -96.2431, RAIN, 2.39, Inch, HADS, Storm total rainfall,,
1/30/2025,0110 PM, TX, Hunt, Wolfe City, , , 33.3677, -96.0755, RAIN, 3.06, Inch, AWS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Hunt, 2.1 NW Commerce, , , 33.2664, -95.9153, RAIN, 3.12, Inch, HADS, Storm total rainfall,,
1/30/2025,1206 PM, TX, Hunt, Greenville 8SW, , , 33.2383, -95.9247, RAIN, 4.06, Inch, RAWS, Storm total rainfall,,
1/30/2025,1015 AM, TX, Hunt, Greenville 3.2 S, , , 33.0708, -96.0914, RAIN, 4.2, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1250 PM, TX, Hunt, Greenville Majors Airport, , , 33.0667, -96.0667, RAIN, 4.57, Inch, AWOS, Storm total rainfall,,
1/30/2025,0108 PM, TX, Hunt, Greenville, , , 33.1738, -96.1572, RAIN, 5.13, Inch, CWOP, Storm total rainfall,,
1/30/2025,0108 PM, TX, Hunt, CADDO MILLS, , , 33.0952, -96.2748, RAIN, 5.15, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Johnson, Cleburne 5.8 E, , , 32.34, -97.307, RAIN, 1.21, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Johnson, Cleburne Regional Airport, , , 32.35, -97.4333, RAIN, 2, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Johnson, Cleburne 4.8 NNE, , , 32.4122, -97.3707, RAIN, 2.4, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0105 PM, TX, Johnson, Joshua, , , 32.4242, -97.3553, RAIN, 2.41, Inch, CWOP, Storm total rainfall,,
1/30/2025,0700 AM, TX, Johnson, Joshua 2.5 ESE, , , 32.4509, -97.34, RAIN, 2.66, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0930 AM, TX, Johnson, Cleburne 5.0 N, , , 32.4211, -97.4055, RAIN, 2.74, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1215 PM, TX, Johnson, 4.5 N Venus, , , 32.4908, -97.1228, RAIN, 2.81, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Johnson, Keene 2 NNW, , , 32.4222, -97.3375, RAIN, 2.82, Inch, UCOOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Johnson, Joshua 5.2 WSW, , , 32.4416, -97.4657, RAIN, 2.82, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Johnson, Burleson 4.9 ESE, , , 32.5111, -97.2485, RAIN, 2.87, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Johnson, Burleson 4.3 W, , , 32.5264, -97.4026, RAIN, 3.1, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Johnson, Godley 2.6 NW, , , 32.4725, -97.561, RAIN, 3.37, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0900 AM, TX, Johnson, Grandview 6.1 W, , , 32.2611, -97.2807, RAIN, 3.66, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1253 PM, TX, Kaufman, Terrell Municipal Airport, , , 32.7167, -96.2667, RAIN, 2.7, Inch, AWOS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Kaufman, Cottonwood 1.3 NE, , , 32.4716, -96.379, RAIN, 3.02, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0104 PM, TX, Kaufman, Crandall, , , 32.6267, -96.4589, RAIN, 3.04, Inch, URBANET, Storm total rainfall,,
1/30/2025,0830 AM, TX, Kaufman, Terrell 8.2 SSW, , , 32.6276, -96.3586, RAIN, 3.3, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Kaufman, Kaufman 2.4 ESE, , , 32.5659, -96.2718, RAIN, 3.33, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Kaufman, 1.9 W Crandall, , , 32.6386, -96.485, RAIN, 3.51, Inch, HADS, Storm total rainfall,,
1/30/2025,0106 PM, TX, Kaufman, Forney, , , 32.7723, -96.4286, RAIN, 4.58, Inch, CWOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Lamar, North Sulphur River, , , 33.4747, -95.5875, RAIN, 2.65, Inch, HADS, Storm total rainfall,,
1/30/2025,1200 PM, TX, Lamar, 4.7 SW Ord, , , 33.8528, -95.5439, RAIN, 3.06, Inch, HADS, Storm total rainfall,,
1/30/2025,1245 PM, TX, Lamar, Roxton, , , 33.5447, -95.7231, RAIN, 3.31, Inch, HADS, Storm total rainfall,,
1/30/2025,0600 AM, TX, Lamar, Paris 4.2 NE, , , 33.7158, -95.5037, RAIN, 3.93, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Lamar, Powderly 3.9 SW, , , 33.7653, -95.5654, RAIN, 4.03, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1256 PM, TX, Lamar, Paris - Cox Field, , , 33.6167, -95.45, RAIN, 4.04, Inch, AWOS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Lamar, Paris 1 N, , , 33.6747, -95.5572, RAIN, 4.2, Inch, COOP, Storm total rainfall,,
1/30/2025,0108 PM, TX, Lamar, RENO, , , 33.6543, -95.4622, RAIN, 4.9, Inch, CWOP, Storm total rainfall,,
1/30/2025,0800 AM, TX, Lampasas, Copperas Cove 4.6 SW, , , 31.0795, -97.9655, RAIN, 1.16, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Lampasas, 7.3 W Copperas Cove, , , 31.0792, -98.0164, RAIN, 1.4, Inch, HADS, Storm total rainfall,,
1/30/2025,0900 AM, TX, Lampasas, Kempner 1.3 WSW, , , 31.0748, -98.0237, RAIN, 1.46, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Lampasas, 6.2 SW Lometa, , , 31.1578, -98.4725, RAIN, 1.63, Inch, ALERT, Storm total rainfall,,
1/30/2025,1255 PM, TX, Lampasas, San Saba 15 ESE, , , 31.1577, -98.4725, RAIN, 1.63, Inch, LCRA, Storm total rainfall,,
1/30/2025,0100 PM, TX, Lampasas, 7.8 S Lometa, , , 31.1029, -98.3961, RAIN, 1.99, Inch, ALERT, Storm total rainfall,,
1/30/2025,0700 AM, TX, Lampasas, Lometa 2.7 WSW, , , 31.204, -98.436, RAIN, 2.05, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Lampasas, 1.6 W Lometa, , , 31.2252, -98.4183, RAIN, 2.12, Inch, ALERT, Storm total rainfall,,
1/30/2025,1255 PM, TX, Lampasas, Lometa 2 WNW, , , 31.2254, -98.4182, RAIN, 2.12, Inch, LCRA, Storm total rainfall,,
1/30/2025,0100 PM, TX, Lampasas, 9.2 E San Saba, , , 31.2178, -98.5642, RAIN, 2.13, Inch, ALERT, Storm total rainfall,,
1/30/2025,1235 PM, TX, Lampasas, 9.2 E San Saba, , , 31.2178, -98.5642, RAIN, 2.13, Inch, ALERT, Storm total rainfall,,
1/30/2025,1255 PM, TX, Lampasas, Colorado River near San Saba, , , 31.2179, -98.5636, RAIN, 2.13, Inch, LCRA, Storm total rainfall,,
1/30/2025,0100 PM, TX, Lampasas, 9.2 S Lometa, , , 31.0842, -98.3661, RAIN, 2.16, Inch, ALERT, Storm total rainfall,,
1/30/2025,1255 PM, TX, Lampasas, Lampasas 11 WNW, , , 31.0838, -98.3661, RAIN, 2.16, Inch, LCRA, Storm total rainfall,,
1/30/2025,0800 AM, TX, Lampasas, Lampasas 7.5 W, , , 31.0774, -98.3068, RAIN, 2.38, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0109 PM, TX, Lampasas, Lampasas, , , 31.0492, -98.2633, RAIN, 2.71, Inch, CWOP, Storm total rainfall,,
1/30/2025,1200 PM, TX, Lampasas, Lometa 6.2 ENE, , , 31.2371, -98.2912, RAIN, 2.77, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0800 AM, TX, Lampasas, Kempner 6.1 NNW, , , 31.1566, -98.0569, RAIN, 2.8, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Lampasas, Lampasas 1.7 NNW, , , 31.0853, -98.1951, RAIN, 2.82, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0100 PM, TX, Leon, Leona, , , 31.1737, -96.0388, RAIN, 0.65, Inch, CWOP, Storm total rainfall,,
1/30/2025,1255 PM, TX, Limestone, Mexia-Limestone Cnty Airport, , , 31.6333, -96.5167, RAIN, 1.35, Inch, AWOS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Limestone, 8.9 S Teague, , , 31.5067, -96.3244, RAIN, 1.69, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Limestone, Mexia 9.4 SSE, , , 31.5561, -96.4251, RAIN, 1.7, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,1255 PM, TX, Limestone, 3.5 N Groesbeck, , , 31.5742, -96.5206, RAIN, 2.33, Inch, HADS, Storm total rainfall,,
1/30/2025,0700 AM, TX, Limestone, Tehuacana 0.6 SSW, , , 31.7356, -96.5477, RAIN, 2.43, Inch, COCORAHS, Storm total rainfall,,
1/30/2025,0905 AM, TX, Limestone, Mexia 6.7 WSW, , , 31.6569, -96.5911, RAIN, 2.84, Inch, COCORAHS, Storm total rainfall,,
